,g_id,mass,redshift,h_mass,central,galaxy_id,disk_sersic_index,sphere_sersic_index,disk_axis_ratio,disk_half_light_radius,sphere_half_light_radius,disk_mass_stellar,sphere_mass_stellar,sphere_axis_ratio,host_halo_mass,position_angles
50819802,8691508494.0,6031184896.0,1.2675524657656507,1517165740032.0,True,8691508494.0,1.0,4.0,0.4629998207092285,4.954132815254094e-09,2.28952860151482e-09,3834656768.0,2196528128.0,0.7905169129371643,1517165740032.0,0.0009386453245629591
50820099,8691510188.0,8189546496.0,1.3162706743970216,2345052143616.0,True,8691510188.0,1.0,4.0,0.8874034285545349,3.165485506442487e-09,1.715829584937262e-09,1507859328.0,6681687040.0,0.9433122873306274,2345052143616.0,0.0005296280794677076
50820392,8691511399.0,53912988.0,1.3127562600644516,2856907440128.0,True,8691511399.0,1.0,4.0,0.6469480991363525,5.384751858599168e-10,3.146329919409424e-10,56665.0703125,53856324.0,0.9655442833900452,2856907440128.0,9.730274400365766e-05
50820708,8691513187.0,41503020.0,1.294330503088272,45791783682048.0,True,8691513187.0,1.0,4.0,0.7565852999687195,6.036222102929593e-10,3.3421096689242886e-10,37493876.0,4009144.0,0.9916266202926636,45791783682048.0,5.253929533081227e-05
50820976,8691514040.0,3508432640.0,1.2785704305481556,2505815359488.0,True,8691514040.0,1.0,4.0,0.8072468042373657,1.7922488408898384e-09,1.0755873939970345e-09,2840498432.0,667934336.0,0.9643441438674927,2505815359488.0,0.0004694720125337969
50821283,8691516133.0,28147382.0,1.264464551733811,10867679690752.0,True,8691516133.0,1.0,4.0,0.5340549945831299,8.520266316762155e-10,4.276537239818186e-10,13502931.0,14644452.0,0.9740833044052124,10867679690752.0,0.0008520156882567588
50821574,8691517741.0,2791758.0,1.3108407161887174,1186376581120.0,True,8691517741.0,1.0,4.0,0.5813152194023132,5.50443015395707e-10,2.7055624818641306e-10,45858.0078125,2745900.0,0.9660887718200684,1186376581120.0,0.0004238812052422437
50821850,8691519370.0,8517747.0,1.2681294180916187,3533221658624.0,True,8691519370.0,1.0,4.0,0.7231661677360535,1.1924669307450049e-09,5.180468358262135e-10,2945773.0,5571973.5,0.9804551601409912,3533221658624.0,0.00010325720308559609
50822121,8691520696.0,4864493568.0,1.292558556501564,1127241089024.0,True,8691520696.0,1.0,4.0,0.9182265996932983,1.5396924580620658e-09,1.0124153916254536e-09,2047052416.0,2817441280.0,0.9836228489875793,1127241089024.0,3.779854305764241e-05
50822417,8691521979.0,5210186.0,1.3011955213125148,1208552390656.0,True,8691521979.0,1.0,4.0,0.7183636426925659,1.028103084204911e-09,4.4869466235899147e-10,3632.843994140625,5206553.5,0.9841105341911316,1208552390656.0,1.3097843724566274e-05
50822710,8691523940.0,25062242304.0,1.3017988260958124,30204567224320.0,True,8691523940.0,1.0,4.0,0.5136728882789612,2.065474963770492e-09,1.3766691918203113e-09,1785220.25,25060456448.0,0.6923242211341858,30204567224320.0,4.6189313622489396e-05
50823014,8691525555.0,64033880.0,1.3120844914812282,15032149606400.0,True,8691525555.0,1.0,4.0,0.9590965509414673,7.352090809050607e-10,3.9820276943317186e-10,53817016.0,10216865.0,0.9895135164260864,15032149606400.0,0.000931061398252314
50823289,8691526605.0,3621342464.0,1.282156539927998,3185825284096.0,True,8691526605.0,1.0,4.0,0.5039918422698975,1.6213874693788103e-09,9.89680915381193e-10,2930865664.0,690476928.0,0.9249101281166077,3185825284096.0,0.000693454232762157
50823552,8691527829.0,30313944.0,1.3096241456931619,1171592708096.0,True,8691527829.0,1.0,4.0,0.9546712636947632,5.369129113010052e-10,3.0394181125176186e-10,10570677.0,19743268.0,0.9988291263580322,1171592708096.0,0.00014394058498968948
50823848,8691529606.0,213694224.0,1.3126469797021012,4252036497408.0,True,8691529606.0,1.0,4.0,0.9713355898857117,7.314388928283699e-10,4.3382044065735894e-10,126499816.0,87194416.0,0.9723285436630249,4252036497408.0,0.0008609578825057802
50824137,8691869626.0,107865256.0,1.3554810323489872,2603751571456.0,True,8691869626.0,1.0,4.0,0.8260275721549988,5.854495236576726e-10,3.442245035711428e-10,60692592.0,47172664.0,0.9501714706420898,2603751571456.0,0.0002379477668124574
50824423,8691871224.0,278835872.0,1.344478536287991,2258203049984.0,True,8691871224.0,1.0,4.0,0.6764487028121948,6.171686136551654e-10,3.686860414198829e-10,12483629.0,266352240.0,0.9769362807273865,2258203049984.0,0.0007823134144156904
50824720,8691872836.0,70556934144.0,1.3533658736541687,24251629305856.0,True,8691872836.0,1.0,4.0,0.2809463441371918,3.2207704890895655e-09,2.4216043913915204e-09,2.077579975128174,70556934144.0,0.687286376953125,24251629305856.0,0.0007351747917308232
50824993,8691874416.0,700616128.0,1.36637054662914,25537552580608.0,True,8691874416.0,1.0,4.0,0.8157376050949097,2.902756169731587e-09,1.3070792257998604e-09,483462784.0,217153328.0,0.9854223728179932,25537552580608.0,0.0001063204144835316
50825281,8691876155.0,293026624.0,1.3749697621302546,1936658137088.0,True,8691876155.0,1.0,4.0,0.32190701365470886,1.2238366016488904e-09,6.467615349149275e-10,219993024.0,73033592.0,0.8043407797813416,1936658137088.0,0.0005612967417965593
50825529,8691877229.0,13668505.0,1.3610726771935941,1178984644608.0,True,8691877229.0,1.0,4.0,0.5260151624679565,2.7427910453862906e-10,1.7460683590545306e-10,6938.55419921875,13661567.0,0.9623034000396729,1178984644608.0,0.0006388790059058131
50825828,8691878969.0,214369552.0,1.3282398101389563,1681636327424.0,True,8691878969.0,1.0,4.0,0.9289449453353882,1.2109288748901373e-09,6.285612740155584e-10,201514768.0,12854788.0,0.9831575155258179,1681636327424.0,0.00039328890312401003
50826130,8691880636.0,6375883776.0,1.3329261994139583,1591085105152.0,True,8691880636.0,1.0,4.0,0.5716491341590881,1.9396558535620906e-09,1.143834620788366e-09,5202677760.0,1173206272.0,0.7372741103172302,1591085105152.0,0.0004994208349120077
50826418,8691882354.0,310710144.0,1.3673259635394737,4481181810688.0,True,8691882354.0,1.0,4.0,0.8253620862960815,9.354781707890717e-10,5.208863324150972e-10,12895709.0,297814432.0,0.9390238523483276,4481181810688.0,1.2514117268205897e-05
50826704,8691884083.0,83428114432.0,1.3353714020925516,17406303928320.0,True,8691884083.0,1.0,4.0,0.8518208861351013,2.3340041025683127e-09,2.076953024973151e-09,0.016958944499492645,83428114432.0,0.8883790969848633,17406303928320.0,0.0003836124102281386
50826993,8691886003.0,5330462208.0,1.3239062525869638,3998880628736.0,True,8691886003.0,1.0,4.0,0.8041970729827881,1.0511552085523376e-09,7.458923079405216e-10,979296768.0,4351165440.0,0.9055770635604858,3998880628736.0,0.0002705776128061763
50827277,8691887709.0,13336073216.0,1.3690930747336783,8035107340288.0,True,8691887709.0,1.0,4.0,0.18685276806354523,2.5324066309704582e-09,1.5496583796854605e-09,0.8737840056419373,13336073216.0,0.6855295300483704,8035107340288.0,0.0004006197614758801
50827570,8691889450.0,4380578304.0,1.3393608254954499,36371322372096.0,True,8691889450.0,1.0,4.0,0.7605473399162292,8.68850970328261e-10,6.351357402444182e-10,34653448.0,4345924608.0,0.8814533948898315,36371322372096.0,0.00031916937856254595
50827858,8691890903.0,7960183.0,1.3213745399750647,3235717316608.0,True,8691890903.0,1.0,4.0,0.7331199049949646,5.646399626169124e-10,2.900252253996778e-10,3411654.25,4548528.0,0.9944747686386108,3235717316608.0,0.0006505130336134286
50828126,8691891962.0,4619549184.0,1.338259918691135,13084788785152.0,True,8691891962.0,1.0,4.0,0.634103000164032,1.3350138061978616e-09,8.710584459162142e-10,36214496.0,4583334912.0,0.7640608549118042,13084788785152.0,0.00041408172756499605
50828379,8691892996.0,135202045952.0,1.3357528380092636,29626271268864.0,True,8691892996.0,1.0,4.0,0.996544599533081,1.1818874229302588e-08,6.5728441619714495e-09,317266.3125,135201726464.0,0.9918980598449707,29626271268864.0,0.00018797116483545488
50828672,8691894635.0,28282714.0,1.3578216129543468,6835680575488.0,True,8691894635.0,1.0,4.0,0.46085962653160095,5.671657804609993e-10,3.1611919949000267e-10,16538123.0,11744591.0,0.9615316987037659,6835680575488.0,8.92423530708383e-05
50828953,8691896224.0,29921576.0,1.3713400744196687,942448181248.0,True,8691896224.0,1.0,4.0,0.9587091207504272,8.934822532591647e-10,4.381612294367749e-10,26204424.0,3717151.0,0.988869309425354,942448181248.0,0.00040058329600145494
50829232,8691897918.0,66722336.0,1.329067686657671,2208311017472.0,True,8691897918.0,1.0,4.0,0.5817313194274902,1.0432791221372188e-09,5.08449117964615e-10,32296.345703125,66690040.0,0.9680841565132141,2208311017472.0,6.203506306394606e-05
50829538,8691899654.0,21862214.0,1.3460995830074278,3470394654720.0,True,8691899654.0,1.0,4.0,0.5557395815849304,8.834359776327171e-10,4.289973752508263e-10,15568409.0,6293804.0,0.9535017013549805,3470394654720.0,0.0008401491170954402
50829828,8691901163.0,1514242432.0,1.3257783710147586,17759194841088.0,True,8691901163.0,1.0,4.0,0.5920109152793884,2.237193959921637e-09,1.213605228262879e-09,16824100.0,1497418240.0,0.9427585005760193,17759194841088.0,1.2013834992233708e-05
50830157,8691903523.0,620903104.0,1.3679598333213265,1175288676352.0,True,8691903523.0,1.0,4.0,0.7643309235572815,2.4084874559670107e-09,1.0981756717507836e-09,340273312.0,280629824.0,0.9756779670715332,1175288676352.0,0.0005044331137492884
50830472,8691905569.0,178002176.0,1.34740619942818,5667671769088.0,True,8691905569.0,1.0,4.0,0.43494704365730286,6.488593421955246e-10,3.860981907651462e-10,135730208.0,42271976.0,0.8612232804298401,5667671769088.0,0.000542762261909627
50830765,8691907709.0,39850835968.0,1.3472177691702902,5660279308288.0,True,8691907709.0,1.0,4.0,0.5504617094993591,5.0532812581043344e-09,3.0297184238720926e-09,1650560.5,39849185280.0,0.6431356072425842,5660279308288.0,0.00025096417672379484
50831045,8691909444.0,13289779200.0,1.3199047435536557,3392784826368.0,True,8691909444.0,1.0,4.0,0.9501836895942688,1.3723072877266741e-09,1.056065345215646e-09,122137432.0,13167641600.0,0.9288386702537537,3392784826368.0,0.0001280365272951893
50831318,8691910698.0,4765750784.0,1.3505503249390207,1816539168768.0,True,8691910698.0,1.0,4.0,0.6293956637382507,2.243781685813373e-09,1.2663000898043549e-09,3026720512.0,1739030400.0,0.7658491134643555,1816539168768.0,0.00014441914870897372
50831623,8691912609.0,5472222.0,1.3324391172926595,1014517006336.0,True,8691912609.0,1.0,4.0,0.382273405790329,8.131516960786158e-10,3.838611450088194e-10,4913165.0,559057.1875,0.9339577555656433,1014517006336.0,0.0006276017233011671
50831917,8691914215.0,45157296.0,1.3721528834659753,5856179519488.0,True,8691914215.0,1.0,4.0,0.5192451477050781,6.787285135011825e-10,3.659916774168328e-10,43780516.0,1376782.75,0.9447451829910278,5856179519488.0,0.0002408641732400779
50832208,8691915818.0,8674921472.0,1.3290073209420754,1256599977984.0,True,8691915818.0,1.0,4.0,0.4943356513977051,1.389007999305213e-09,9.08444011691944e-10,74104424.0,8600816640.0,0.836254358291626,1256599977984.0,0.0008915302279906242
50832498,8691916913.0,8610089984.0,1.3734492507763365,6970592985088.0,True,8691916913.0,1.0,4.0,0.26202383637428284,4.363908209234991e-09,2.140599471917377e-09,7023504896.0,1586585344.0,0.7259356379508972,6970592985088.0,1.6440238840786448e-05
50832789,8691918608.0,852718592.0,1.3550260521577768,2102976708608.0,True,8691918608.0,1.0,4.0,0.4841195344924927,6.313927838934449e-10,4.359636177122304e-10,539062720.0,313655840.0,0.8353086709976196,2102976708608.0,0.0008427177629613431
50833075,8691920157.0,152680120320.0,1.331958100425338,26047487672320.0,True,8691920157.0,1.0,4.0,0.5668400526046753,3.693686838535662e-09,2.885168435146135e-09,0.13582079112529755,152680120320.0,0.838821530342102,26047487672320.0,0.0007767445402057044
50833351,8691921615.0,121768264.0,1.3672858063470748,2160264216576.0,True,8691921615.0,1.0,4.0,0.9844256639480591,1.4951696627032093e-09,6.888407878208774e-10,4412737.0,117355528.0,0.9852896928787231,2160264216576.0,0.0006329498171137156
50833656,8691923448.0,2102364416.0,1.333914053626763,6545526489088.0,True,8691923448.0,1.0,4.0,0.40966227650642395,4.009740720542655e-09,1.8125291348524574e-09,1698482176.0,403882304.0,0.8891623616218567,6545526489088.0,0.00012046569245492354
50833922,8692230660.0,209806880.0,1.386156433160103,1975465803776.0,True,8692230660.0,1.0,4.0,0.29845067858695984,8.559530194308865e-10,4.686622881498508e-10,105135048.0,104671840.0,0.7824159264564514,1975465803776.0,0.00044982292222224996
50834181,8692231903.0,111464200.0,1.4040344037761057,2943756533760.0,True,8692231903.0,1.0,4.0,0.31478896737098694,6.721545662588757e-10,3.8518583491738766e-10,95638520.0,15825678.0,0.9021648168563843,2943756533760.0,0.0002547677406863315
50834480,8692234158.0,58396464.0,1.4195222494826405,3049084157952.0,True,8692234158.0,1.0,4.0,0.7198395729064941,8.45088773761548e-10,4.352985886237076e-10,29162876.0,29233590.0,0.9695038795471191,3049084157952.0,0.0006630242202581336
50834786,8692236024.0,460774432.0,1.4103423025607271,2640708632576.0,True,8692236024.0,1.0,4.0,0.4271389842033386,1.6223416130938395e-09,8.040121287340488e-10,249756560.0,211017872.0,0.8498896956443787,2640708632576.0,2.0527401470419682e-05
50835075,8692237809.0,3823193856.0,1.3993348435039228,1825779089408.0,True,8692237809.0,1.0,4.0,0.8752164244651794,1.8381886220663806e-09,1.042863618507815e-09,338472352.0,3484721408.0,0.9716563820838928,1825779089408.0,0.0002592509050840806
50835355,8692239660.0,17949324.0,1.386798081851862,1177136660480.0,True,8692239660.0,1.0,4.0,0.6556047201156616,5.547923353557884e-10,2.966769790925443e-10,13778558.0,4170768.0,0.9411479234695435,1177136660480.0,0.0006149787064974074
50835663,8692241823.0,79531200.0,1.4238638167405275,2818102525952.0,True,8692241823.0,1.0,4.0,0.3880721926689148,6.487510722788801e-10,3.675954046241966e-10,63104616.0,16426589.0,0.934685468673706,2818102525952.0,0.00022678355151588698
50835969,8692243466.0,30190112.0,1.4189196348984079,12401180147712.0,True,8692243466.0,1.0,4.0,0.7416402697563171,5.434812047775069e-10,3.032465837152214e-10,12689882.0,17500230.0,0.9442233443260193,12401180147712.0,0.0008939255918690475
50836257,8692244471.0,59529580544.0,1.3971562211748938,7122138431488.0,True,8692244471.0,1.0,4.0,0.8474066853523254,1.1276132305338983e-09,1.0780828534935764e-09,0.27272146940231323,59529580544.0,0.9862374067306519,7122138431488.0,0.000215928704599117
50836553,8692246052.0,7030353920.0,1.3906260263175785,3810399617024.0,True,8692246052.0,1.0,4.0,0.45476120710372925,3.2186001631159918e-09,1.7046469878917184e-09,3680970.25,7026673152.0,0.7981343269348145,3810399617024.0,0.00045326568485551887
50836852,8692247991.0,454077504.0,1.4045594066947231,4627182911488.0,True,8692247991.0,1.0,4.0,0.7921353578567505,1.995620561044592e-09,9.578170559700766e-10,417578304.0,36499216.0,0.8804557919502258,4627182911488.0,0.0008898661205893273
50837135,8692249699.0,36420556.0,1.3973921116123318,19514406207488.0,True,8692249699.0,1.0,4.0,0.9932219386100769,8.091006665211131e-10,4.235096061239112e-10,27241042.0,9179517.0,0.9981502890586853,19514406207488.0,0.0008800671702214985
50837409,8692251188.0,1718349440.0,1.4033031878597533,916577320960.0,True,8692251188.0,1.0,4.0,0.7707709074020386,1.3116732637000274e-09,7.608392554336991e-10,1348421376.0,369928000.0,0.9822676777839661,916577320960.0,0.0005916199132998753
50837707,8692252860.0,29291556.0,1.4277825273757885,29203172950016.0,True,8692252860.0,1.0,4.0,0.48729485273361206,8.576623602062336e-10,4.326907836168532e-10,23197024.0,6094530.5,0.9285879135131836,29203172950016.0,0.0004207200258386293
50838002,8692254184.0,69716744.0,1.3977520065586164,2184288010240.0,True,8692254184.0,1.0,4.0,0.5453174114227295,5.01294765651252e-10,2.9687852749768267e-10,53307708.0,16409039.0,0.8433563113212585,2184288010240.0,3.704393032246002e-05
50838281,8692255375.0,10111078400.0,1.3866754400516297,1666852454400.0,True,8692255375.0,1.0,4.0,0.3871672451496124,2.4885567961872563e-09,1.604373594643843e-09,22177980.0,10088899584.0,0.8078106641769409,1666852454400.0,0.00072045531436459
50838579,8692256751.0,71081184.0,1.4076664468895816,12430741602304.0,True,8692256751.0,1.0,4.0,0.9645454287528992,2.3708722996602103e-09,9.598757597531486e-10,51707452.0,19373736.0,0.9932512044906616,12430741602304.0,0.0003595993882908922
50838889,8692258790.0,853631552.0,1.406570399879528,1801755295744.0,True,8692258790.0,1.0,4.0,0.6247870326042175,1.3884188597298589e-09,7.722457615034209e-10,803547904.0,50083632.0,0.9622377157211304,1801755295744.0,0.00011309136149769737
50839196,8692260980.0,549322880.0,1.4306543185415914,1600325025792.0,True,8692260980.0,1.0,4.0,0.7444738149642944,8.008396703670093e-10,4.760652091908367e-10,328424192.0,220898688.0,0.8707115054130554,1600325025792.0,0.0002990325067574512
50839496,8692262919.0,24668494.0,1.428600958856061,1068106645504.0,True,8692262919.0,1.0,4.0,0.43050509691238403,1.3096091339170487e-09,5.772502723239863e-10,12726450.0,11942045.0,0.9314860701560974,1068106645504.0,0.0008517992480214611
50839788,8692264502.0,4855131.0,1.402150424087564,2570490216448.0,True,8692264502.0,1.0,4.0,0.6785084009170532,7.605880361952037e-10,3.5033371461311204e-10,4094.934326171875,4851036.0,0.9914263486862183,2570490216448.0,0.0004145719225131918
50840084,8692266138.0,18443540.0,1.4320965128428806,12310648193024.0,True,8692266138.0,1.0,4.0,0.247529998421669,8.463368169080939e-10,4.1811951303038686e-10,7752416.0,10691123.0,0.8550662994384766,12310648193024.0,0.0009367797038391432
50840391,8692267994.0,3977252096.0,1.4016254136603723,6373651775488.0,True,8692267994.0,1.0,4.0,0.991309642791748,2.391631005265537e-09,1.2210540017955935e-09,30242098.0,3947010048.0,0.9894667267799377,6373651775488.0,0.0001571928441791637
50840663,8692269273.0,33229670.0,1.395476090251119,1136481009664.0,True,8692269273.0,1.0,4.0,0.3649788796901703,1.700007948616628e-09,7.309398475016438e-10,30738604.0,2491064.75,0.8497205376625061,1136481009664.0,0.00013892456428364828
50840966,8692270368.0,30312810496.0,1.4196533785960992,5516126322688.0,True,8692270368.0,1.0,4.0,0.6093583703041077,1.5075886016373057e-09,1.1367415342076768e-09,0.010079571045935154,30312810496.0,0.8133248090744019,5516126322688.0,0.00039092379869377496
50841259,8692272230.0,17238328.0,1.3854353317117405,15968878198784.0,True,8692272230.0,1.0,4.0,0.7631139755249023,6.482384845063878e-10,3.3405572343681053e-10,5254.0859375,17233074.0,0.9915372133255005,15968878198784.0,0.00020834272989419137
